index,cardinality,distortion
0,0,NaN
1,0,NaN
2,0,NaN
3,0,NaN
4,0,NaN
5,0,NaN
6,0,NaN
7,0,NaN
8,0,NaN
9,0,NaN
10,0,NaN
11,0,NaN
12,0,NaN
13,0,NaN
14,0,NaN
15,0,NaN
16,0,NaN
17,0,NaN
18,0,NaN
19,0,NaN
20,0,NaN
21,0,NaN
22,0,NaN
23,0,NaN
24,0,NaN
25,0,NaN
26,0,NaN
27,0,NaN
28,0,NaN
29,0,NaN
30,0,NaN
31,0,NaN
32,0,NaN
33,0,NaN
34,0,NaN
35,0,NaN
36,0,NaN
37,0,NaN
38,0,NaN
39,0,NaN
40,0,NaN
41,0,NaN
42,0,NaN
43,0,NaN
44,0,NaN
45,0,NaN
46,0,NaN
47,0,NaN
48,0,NaN
49,0,NaN
50,0,NaN
51,0,NaN
52,0,NaN
53,0,NaN
54,0,NaN
55,0,NaN
56,0,NaN
57,0,NaN
58,0,NaN
59,0,NaN
60,0,NaN
61,0,NaN
62,0,NaN
63,0,NaN
64,11,0.501651
65,26,0.186405
66,46,0.153368
67,33,0.159097
68,17,0.211921
69,45,0.158602
70,22,0.210249
71,12,0.206348
72,39,0.213553
73,45,0.199931
74,52,0.173304
75,48,0.127520
76,65,0.166978
77,5,0.211750
78,70,0.135624
79,42,0.188774
80,54,0.127188
81,38,0.156175
82,38,0.135139
83,48,0.150545
84,45,0.146951
85,39,0.151997
86,17,0.302955
87,32,0.157593
88,37,0.178674
89,35,0.151305
90,30,0.164173
91,46,0.151598
92,20,0.188750
93,18,0.207609
94,39,0.127831
95,34,0.144149
96,119,0.149800
97,94,0.150310
98,41,0.131906
99,51,0.182968
100,80,0.132374
101,51,0.129578
102,134,0.146295
103,49,0.130641
104,8,0.173721
105,74,0.145216
106,55,0.136490
107,63,0.135273
108,168,0.135152
109,150,0.148367
110,223,0.135680
111,347,0.111103
112,52,0.143396
113,64,0.155440
114,119,0.129002
115,86,0.142114
116,69,0.169572
117,31,0.245447
118,62,0.146542
119,73,0.168426
120,38,0.191972
121,27,0.219156
122,43,0.164348
123,45,0.177975
124,70,0.162173
125,67,0.147411
126,49,0.148727
127,33,0.132841
