index,cardinality,distortion
0,0,NaN
1,0,NaN
2,0,NaN
3,0,NaN
4,0,NaN
5,0,NaN
6,0,NaN
7,0,NaN
8,0,NaN
9,0,NaN
10,0,NaN
11,0,NaN
12,0,NaN
13,0,NaN
14,0,NaN
15,0,NaN
16,0,NaN
17,0,NaN
18,0,NaN
19,0,NaN
20,0,NaN
21,0,NaN
22,0,NaN
23,0,NaN
24,0,NaN
25,0,NaN
26,0,NaN
27,0,NaN
28,0,NaN
29,0,NaN
30,0,NaN
31,0,NaN
32,0,NaN
33,0,NaN
34,0,NaN
35,0,NaN
36,0,NaN
37,0,NaN
38,0,NaN
39,0,NaN
40,0,NaN
41,0,NaN
42,0,NaN
43,0,NaN
44,0,NaN
45,0,NaN
46,0,NaN
47,0,NaN
48,0,NaN
49,0,NaN
50,0,NaN
51,0,NaN
52,0,NaN
53,0,NaN
54,0,NaN
55,0,NaN
56,0,NaN
57,0,NaN
58,0,NaN
59,0,NaN
60,0,NaN
61,0,NaN
62,0,NaN
63,0,NaN
64,33,0.082835
65,32,0.081678
66,23,0.078888
67,50,0.089805
68,68,0.086002
69,70,0.089727
70,68,0.090214
71,47,0.093787
72,80,0.090848
73,73,0.094190
74,89,0.090004
75,93,0.085479
76,90,0.089364
77,98,0.088102
78,79,0.090953
79,83,0.090917
80,168,0.097996
81,138,0.096649
82,132,0.102012
83,172,0.097424
84,150,0.093249
85,135,0.094174
86,176,0.091803
87,196,0.091791
88,134,0.099905
89,159,0.099942
90,167,0.094202
91,167,0.094342
92,143,0.090566
93,174,0.090918
94,176,0.098375
95,127,0.102008
96,25,0.151937
97,53,0.134723
98,104,0.120426
99,73,0.118425
100,56,0.118220
101,81,0.110410
102,91,0.116228
103,102,0.109141
104,58,0.118725
105,76,0.104328
106,81,0.110487
107,77,0.105074
108,102,0.105006
109,155,0.098656
110,128,0.096205
111,125,0.094914
112,107,0.113784
113,129,0.099017
114,120,0.106261
115,159,0.099460
116,131,0.100048
117,141,0.091904
118,155,0.095527
119,173,0.089065
120,46,0.129132
121,110,0.095387
122,151,0.094937
123,141,0.091757
124,187,0.092072
125,196,0.093627
126,152,0.091778
127,157,0.095388
