index,cardinality,distortion
0,0,NaN
1,0,NaN
2,0,NaN
3,0,NaN
4,0,NaN
5,0,NaN
6,0,NaN
7,0,NaN
8,0,NaN
9,0,NaN
10,0,NaN
11,0,NaN
12,0,NaN
13,0,NaN
14,0,NaN
15,0,NaN
16,0,NaN
17,0,NaN
18,0,NaN
19,0,NaN
20,0,NaN
21,0,NaN
22,0,NaN
23,0,NaN
24,0,NaN
25,0,NaN
26,0,NaN
27,0,NaN
28,0,NaN
29,0,NaN
30,0,NaN
31,0,NaN
32,0,NaN
33,0,NaN
34,0,NaN
35,0,NaN
36,0,NaN
37,0,NaN
38,0,NaN
39,0,NaN
40,0,NaN
41,0,NaN
42,0,NaN
43,0,NaN
44,0,NaN
45,0,NaN
46,0,NaN
47,0,NaN
48,0,NaN
49,0,NaN
50,0,NaN
51,0,NaN
52,0,NaN
53,0,NaN
54,0,NaN
55,0,NaN
56,0,NaN
57,0,NaN
58,0,NaN
59,0,NaN
60,0,NaN
61,0,NaN
62,0,NaN
63,0,NaN
64,0,NaN
65,0,NaN
66,0,NaN
67,0,NaN
68,0,NaN
69,0,NaN
70,0,NaN
71,0,NaN
72,0,NaN
73,0,NaN
74,0,NaN
75,0,NaN
76,0,NaN
77,0,NaN
78,0,NaN
79,0,NaN
80,0,NaN
81,0,NaN
82,0,NaN
83,0,NaN
84,0,NaN
85,0,NaN
86,0,NaN
87,0,NaN
88,0,NaN
89,0,NaN
90,0,NaN
91,0,NaN
92,0,NaN
93,0,NaN
94,0,NaN
95,0,NaN
96,0,NaN
97,0,NaN
98,0,NaN
99,0,NaN
100,0,NaN
101,0,NaN
102,0,NaN
103,0,NaN
104,0,NaN
105,0,NaN
106,0,NaN
107,0,NaN
108,0,NaN
109,0,NaN
110,0,NaN
111,0,NaN
112,0,NaN
113,0,NaN
114,0,NaN
115,0,NaN
116,0,NaN
117,0,NaN
118,0,NaN
119,0,NaN
120,0,NaN
121,0,NaN
122,0,NaN
123,0,NaN
124,0,NaN
125,0,NaN
126,0,NaN
127,0,NaN
128,91,0.103828
129,85,0.099588
130,62,0.131736
131,86,0.116650
132,148,0.093586
133,209,0.092981
134,96,0.100616
135,56,0.120918
136,97,0.094500
137,130,0.094997
138,138,0.091790
139,132,0.087527
140,141,0.094052
141,140,0.090019
142,123,0.090722
143,81,0.097315
144,223,0.109488
145,123,0.131634
146,262,0.106218
147,235,0.102423
148,31,0.138514
149,39,0.133781
150,54,0.110312
151,35,0.128783
152,97,0.160777
153,86,0.170130
154,45,0.142836
155,47,0.169844
156,61,0.171750
157,59,0.165082
158,104,0.138928
159,119,0.129125
160,111,0.119168
161,237,0.109342
162,158,0.115356
163,179,0.118485
164,111,0.119478
165,205,0.107353
166,263,0.101914
167,266,0.099670
168,137,0.142088
169,120,0.127417
170,95,0.142967
171,146,0.121074
172,124,0.139426
173,133,0.131491
174,132,0.123293
175,213,0.114297
176,25,0.194148
177,268,0.099975
178,177,0.110164
179,170,0.115246
180,375,0.092470
181,389,0.090978
182,358,0.092699
183,338,0.089639
184,296,0.096909
185,361,0.092936
186,241,0.100463
187,314,0.105062
188,339,0.090834
189,393,0.090529
190,353,0.093512
191,304,0.093157
192,59,0.151517
193,52,0.182060
194,104,0.150110
195,64,0.161868
196,120,0.126049
197,145,0.118220
198,120,0.128560
199,92,0.126195
200,46,0.139722
201,66,0.114452
202,105,0.123369
203,82,0.135454
204,124,0.113815
205,61,0.118176
206,140,0.111019
207,124,0.121586
208,176,0.125406
209,181,0.120328
210,184,0.118239
211,191,0.120040
212,111,0.135754
213,156,0.116313
214,77,0.120796
215,68,0.118430
216,173,0.104869
217,253,0.097406
218,177,0.101872
219,243,0.096751
220,253,0.101677
221,261,0.100966
222,283,0.095859
223,223,0.094281
224,156,0.114697
225,267,0.096206
226,281,0.093587
227,361,0.089659
228,286,0.095101
229,355,0.091846
230,358,0.088229
231,342,0.091084
232,280,0.088779
233,347,0.089848
234,330,0.091847
235,311,0.089444
236,255,0.092266
237,325,0.087407
238,287,0.087471
239,234,0.090185
240,281,0.097483
241,291,0.093901
242,431,0.091728
243,385,0.092271
244,177,0.101351
245,230,0.095371
246,325,0.090094
247,293,0.093675
248,159,0.112371
249,231,0.097002
250,217,0.098133
251,427,0.089723
252,266,0.098499
253,376,0.090935
254,411,0.088717
255,349,0.088229
