index,cardinality,distortion
0,0,NaN
1,0,NaN
2,0,NaN
3,0,NaN
4,0,NaN
5,0,NaN
6,0,NaN
7,0,NaN
8,0,NaN
9,0,NaN
10,0,NaN
11,0,NaN
12,0,NaN
13,0,NaN
14,0,NaN
15,0,NaN
16,0,NaN
17,0,NaN
18,0,NaN
19,0,NaN
20,0,NaN
21,0,NaN
22,0,NaN
23,0,NaN
24,0,NaN
25,0,NaN
26,0,NaN
27,0,NaN
28,0,NaN
29,0,NaN
30,0,NaN
31,0,NaN
32,332,0.131099
33,430,0.116293
34,499,0.104600
35,520,0.106193
36,948,0.126427
37,179,0.181744
38,280,0.205293
39,476,0.173747
40,580,0.140931
41,657,0.123115
42,529,0.154348
43,640,0.141434
44,931,0.126934
45,1728,0.100004
46,1210,0.108484
47,1251,0.102938
48,234,0.204273
49,420,0.146976
50,295,0.159739
51,309,0.138965
52,649,0.136698
53,389,0.149454
54,775,0.114606
55,862,0.112260
56,1355,0.103613
57,1531,0.101376
58,1243,0.097274
59,1172,0.096036
60,1249,0.101695
61,648,0.103354
62,1118,0.105716
63,1465,0.096113
